,ns,Ts,V0s,Is_0,Is_1,Is_2,Is_3,Is_4,Is_5
2191,187958182671.39047,2668.805472566834,-1.9933944818748723,-2.6216270889070443e-05,-2.407842315369687e-07,-5.622049590100815e-07,-8.424987131521587e-07,-1.586092786595512e-06,-2.420342124745938e-07
2192,65449556293.13353,1611.3191642165755,-0.15670450071769348,-2.0073926144891808e-05,-2.571982869881667e-07,-3.758709551356023e-07,-4.863275272744808e-07,-7.895033087948406e-07,-1.4920457925948804e-07
2193,58247731407.856804,2447.1427174577157,-1.1798461415015904,-1.207920037011112e-05,-1.4118066524876288e-07,-2.424499806748692e-07,-3.339340315052438e-07,-5.795349286580851e-07,-9.478739883514865e-08
2194,50533276014.95815,1435.0657936669786,-0.1613529848192028,-1.6472603687627598e-05,-2.0591624529085859e-07,-3.017000483457152e-07,-3.9074338316710817e-07,-6.348261688939717e-07,-1.1744341780081022e-07
2195,244819550688.74628,596.3302841697994,-0.43860599273022793,-5.3068952808228936e-05,-8.009324896346373e-07,-1.1975316033980453e-06,-1.5572729139700069e-06,-2.5179476590390116e-06,-6.791122409787431e-07
2196,76789462590.75317,2410.267070977033,-0.4940520895903082,-1.902788971293311e-05,-2.475322878888042e-07,-3.7378486754883386e-07,-4.904678987748896e-07,-8.08855984251085e-07,-1.4779587280250487e-07
2197,152452459706.14005,776.4118838999461,-0.636461929240759,-3.877249449515638e-05,-5.011702606174366e-07,-7.850338295713281e-07,-1.0447044685282972e-06,-1.7467793403002092e-06,-3.9277816186279353e-07
2198,220917065343.13882,2090.0461268873296,-0.5369353067448872,-4.957297904200431e-05,-6.56365767647227e-07,-9.94134647634283e-07,-1.3066242634191705e-06,-2.160792727674094e-06,-4.478329473125446e-07
2199,145479564048.72775,1197.2450725018039,-0.06645724710568657,-4.23568629953976e-05,-5.668138505775954e-07,-8.19465249178137e-07,-1.0548681306424964e-06,-1.7013907437248058e-06,-3.769593631809265e-07
2200,73398806141.2162,1882.2946121260507,-1.0844987139477176,-1.6694089215996366e-05,-1.9250043857868368e-07,-3.277755150442071e-07,-4.507996133581294e-07,-7.831041159520129e-07,-1.3161280408987393e-07
2201,62084896204.659424,2789.695030338925,-0.8086179353587417,-1.3710521024695562e-05,-1.7440008219467335e-07,-2.748642939126063e-07,-3.6673462935295737e-07,-6.152080300205143e-07,-1.0706332630400958e-07
2202,138095401568.0638,1284.2522972905676,-0.50831873593312,-3.654572270134876e-05,-4.6255026453341686e-07,-7.088810762071524e-07,-9.364957297342134e-07,-1.557948723192379e-06,-3.1992116803973556e-07
2203,66078740088.29973,1854.5624631702228,-0.2813312802322958,-1.890094449369437e-05,-2.424033781252624e-07,-3.5852984878302875e-07,-4.663186760025724e-07,-7.614603779374877e-07,-1.4138399110465496e-07
2204,154970738660.82507,2195.069814538489,-1.1190307580767327,-3.105947240379074e-05,-3.714964857211781e-07,-6.293030787135293e-07,-8.642610763450965e-07,-1.5004877364122084e-06,-2.699972964569514e-07
2205,204067188247.38678,436.9698803852351,-0.8326099031604568,-4.1314021216564765e-05,-5.979824491028557e-07,-9.56735374516764e-07,-1.2766285080710947e-06,-2.1197173298167937e-06,-5.575099542965321e-07
2206,68819914254.397,2538.5131361904855,-0.7959436252900272,-1.56230711741522e-05,-1.9671611221174345e-07,-3.1095922349679707e-07,-4.1562560029913265e-07,-6.993160420441444e-07,-1.2215189757506966e-07
2207,44630795454.10632,1890.5602714314102,-1.116843825037723,-1.0443863736695487e-05,-1.1750692334494426e-07,-2.0133600832985536e-07,-2.7711213642028143e-07,-4.805836718665557e-07,-7.771203977829638e-08
2208,64147018204.25589,2558.236966724754,-1.8246207547032842,-1.0402633613737437e-05,-1.0062552905250813e-07,-2.183314725997976e-07,-3.213549275219371e-07,-5.936433874548222e-07,-8.665430246739838e-08
2209,297670943063.27277,1602.2094527983757,-1.7826810580219543,-4.5331159590407984e-05,-4.467438826481645e-07,-9.469655865712907e-07,-1.3838945065785874e-06,-2.5373786562843262e-06,-4.5642949522411077e-07
2210,67613402679.208305,1761.3891594025697,-0.49088882484181506,-1.8598186583620967e-05,-2.3237713286639744e-07,-3.543649110408819e-07,-4.67115065614765e-07,-7.749338605008905e-07,-1.4079545661590444e-07
2211,232695244482.92746,375.4832127959609,-0.6107057004282859,-4.565461998372454e-05,-7.267749200980193e-07,-1.1081069076994826e-06,-1.4481924276282663e-06,-2.3412828438039135e-06,-6.751363363869963e-07
2212,76120469986.66039,1366.630452853302,-1.9531776645844172,-1.3828100159704166e-05,-1.0866750892976589e-07,-2.7530285233458247e-07,-4.2009086716891644e-07,-8.029956711873329e-07,-1.1475288325378687e-07
2213,84329241283.0959,1915.9519234065403,-0.5824534841890481,-2.1633896125011464e-05,-2.72235079753138e-07,-4.199231357268211e-07,-5.562857644210946e-07,-9.284254080504207e-07,-1.698421602976672e-07
2214,42305849723.02456,2476.6932956137493,-1.4493246170800793,-8.129114904210739e-06,-8.861088594368928e-08,-1.6405940392168557e-07,-2.311171827043652e-07,-4.091093213278805e-07,-6.334426461187129e-08
2215,190530383262.3466,416.0616586833779,-1.9495288738105914,-2.890972538770484e-05,-2.610407884693528e-07,-6.59010260823287e-07,-9.887372175296353e-07,-1.8275895648160145e-06,-3.7409118455795605e-07
2216,41615996531.307945,2586.820673632393,-1.9088021241292594,-6.622062849381742e-06,-6.10290409425527e-08,-1.3862181657194452e-07,-2.0556580058713528e-07,-3.8073415546440723e-07,-5.3972416926084046e-08
2217,290424752542.9206,930.6922685753188,-1.5435112494165277,-4.856614131105596e-05,-5.30918106497485e-07,-1.0291709741485755e-06,-1.4644475755025571e-06,-2.6053785423240803e-06,-5.409490264185303e-07
2218,82365376633.78447,1525.348184654905,-0.9967089657947827,-2.008675135455513e-05,-2.3117989498398472e-07,-3.887473694562672e-07,-5.325713809466914e-07,-9.222137226550343e-07,-1.6036737473743202e-07
2219,238623265441.36197,2549.6106684477777,-1.465272461997224,-3.960977032115543e-05,-4.5220573657746507e-07,-8.268373693204638e-07,-1.1638327250123624e-06,-2.06976573642725e-06,-3.6637875018194617e-07
2220,41539747991.09518,622.7503892813055,-1.2620941790545133,-1.2658181999637046e-05,-1.237425019793512e-07,-2.3025558110039252e-07,-3.262733082969793e-07,-5.845019883957457e-07,-9.563011789137788e-08
2221,49666048387.29509,2026.6613456916211,-1.0132810837634936,-1.1640233378798485e-05,-1.3549446461908402e-07,-2.2587107229620035e-07,-3.079322530104841e-07,-5.289355920305965e-07,-8.753502800751517e-08
2222,148413935673.188,1889.612077042279,-0.9917959807859382,-3.203419223530544e-05,-3.85638840453844e-07,-6.390273233790636e-07,-8.707136774913735e-07,-1.4992538906249576e-06,-2.7708746215575883e-07
2223,115334230490.49097,436.22904848364374,-0.1279409013478563,-3.4922772351042824e-05,-4.974330220652382e-07,-7.250781672877687e-07,-9.347854796494344e-07,-1.5034339714934316e-06,-3.897344344635323e-07
2224,125179744880.61751,2615.344400569087,-0.30784878423863193,-3.0360573682781974e-05,-4.12846768897223e-07,-6.061592697173107e-07,-7.860141415869697e-07,-1.2797369890737527e-06,-2.490141695906369e-07
2225,59508093149.683876,821.9368138609362,-0.19377752683105265,-2.1476999424470255e-05,-2.6365519590207495e-07,-3.912806097601226e-07,-5.09978410528481e-07,-8.357501995084586e-07,-1.644201583840588e-07
2226,134998952556.97183,1858.1017168712697,-0.02157541111350425,-3.7577093550931775e-05,-5.089948598897705e-07,-7.288799405720065e-07,-9.344441444934388e-07,-1.5009758016727567e-06,-3.115665479122097e-07
2227,103481337035.67572,795.2447402142482,-0.3359913614692953,-3.193527025960567e-05,-4.0619647088273166e-07,-6.115939112324413e-07,-8.016723872231382e-07,-1.3208744275713127e-06,-2.8460994844461355e-07
2228,65989270824.54746,588.6656964235582,-1.927708575179696,-1.454591704433062e-05,-1.0589457034723816e-07,-2.7857171755492434e-07,-4.2785216174977807e-07,-8.213119680315793e-07,-1.264144629243954e-07
2229,49539779815.87495,1203.3925995332033,-1.51472063449595,-1.1540606774983026e-05,-1.1003890059297535e-07,-2.1974650199217255e-07,-3.175385127385042e-07,-5.787804324109103e-07,-8.781863846519278e-08
2230,65426144761.59217,2406.642418098498,-0.5237698785674443,-1.6294043802889664e-05,-2.1005982457180604e-07,-3.184371583323333e-07,-4.183988669801869e-07,-6.906061190291646e-07,-1.2441781252870468e-07
2231,185174265720.17545,2702.8374894313583,-1.2440035481598384,-3.3460351970819747e-05,-4.034629146063002e-07,-6.948281017571186e-07,-9.59551835054403e-07,-1.6752392949666233e-06,-2.978999100012427e-07
2232,168436457671.44177,768.880605880087,-1.7001360989481065,-3.1064256429081215e-05,-2.964859283646311e-07,-6.370343118647647e-07,-9.338518173645263e-07,-1.7144082665893164e-06,-3.213607024843755e-07
2233,43726778794.844986,868.4375372251724,-1.620187904255948,-1.0835126252093153e-05,-9.499466205920405e-08,-2.0240412312513725e-07,-2.975700633741117e-07,-5.511892355816544e-07,-8.197244191245793e-08
2234,93128842221.80446,2627.5354920242794,-0.028249012203256818,-2.470553656940543e-05,-3.4075572874572643e-07,-4.84850974107603e-07,-6.194007700399106e-07,-9.895642992004758e-07,-1.931697363905133e-07
2235,47767596534.57572,1742.212826522921,-1.9475760589198843,-8.447789373697555e-06,-6.88573113837066e-08,-1.697972888309318e-07,-2.570713908264322e-07,-4.866426247080869e-07,-6.693679751229131e-08
2236,264203136454.07947,1428.6500194731677,-0.19493315964730562,-6.327079698875059e-05,-8.874724671146664e-07,-1.287731414154373e-06,-1.658683249337584e-06,-2.67172519543076e-06,-6.316864713033985e-07
2237,101363836358.53525,350.53211307567085,-1.9103761588193704,-1.9632382572527424e-05,-1.6153115346005596e-07,-4.1189459458735706e-07,-6.237810217209989e-07,-1.1719339840004299e-06,-2.219583957539671e-07
2238,80146730741.91313,739.2412795181466,-0.5611879885617082,-2.523254112963179e-05,-3.032155155864306e-07,-4.743757940647302e-07,-6.320848095551908e-07,-1.0617609637150261e-06,-2.1361019092783292e-07
2239,148168382037.5971,2702.6478881815924,-0.26849501206506954,-3.536328674095392e-05,-4.865921697088242e-07,-7.09716073065646e-07,-9.175896150878956e-07,-1.488940194112705e-06,-2.958567954010963e-07
2240,221851500096.3092,2468.7681527915943,-1.5949854513124035,-3.581904040827978e-05,-3.898799071277864e-07,-7.488311795704367e-07,-1.0696852745844411e-06,-1.9295018201030803e-06,-3.303424936841012e-07
2241,51562023595.984566,1507.7355164161766,-1.0337688013026962,-1.3127592520454501e-05,-1.466811308173626e-07,-2.490737401159804e-07,-3.4215327308174857e-07,-5.933685475232533e-07,-9.791698666176899e-08
2242,157468693072.44745,761.891977117462,-1.7134706121603422,-2.939787209641824e-05,-2.7670649694807327e-07,-6.009341763017802e-07,-8.836143261099685e-07,-1.6275776034099452e-06,-3.005822306439574e-07
2243,67661515664.82243,2117.802555981133,-0.7842107431007794,-1.6320467108631586e-05,-2.0051373740755304e-07,-3.188767266633986e-07,-4.2741152743562705e-07,-7.219328732702355e-07,-1.259033748860145e-07
2244,86315756548.45038,2147.816182786145,-1.2935745735335826,-1.7474732577205904e-05,-1.9702135312510934e-07,-3.518525617069428e-07,-4.917259333241075e-07,-8.681356017288428e-07,-1.426233930972331e-07
2245,157578078953.92566,1843.4328966614112,-1.8576248778284843,-2.5556650810384012e-05,-2.3292484867443477e-07,-5.252547788341017e-07,-7.818828484474587e-07,-1.4637506538753002e-06,-2.3050366979395845e-07
2246,127830180633.95692,403.1973183952031,-0.4713035406318189,-3.4111320715225894e-05,-4.798194382143769e-07,-7.305027858512233e-07,-9.587101669550274e-07,-1.571221008349251e-06,-4.05755142727927e-07
2247,217073847807.4968,711.0637896667668,-1.4915609918135089,-3.962247406764918e-05,-4.332828758648584e-07,-8.362860210761997e-07,-1.1891913414319472e-06,-2.1153086879130166e-06,-4.445263702098752e-07
2248,52249909494.55121,1731.4599375558876,-1.4929724787128948,-1.09754923272194e-05,-1.1119367340249734e-07,-2.152981777849381e-07,-3.0811903643189255e-07,-5.557954687134583e-07,-8.477710545156393e-08
2249,215668140773.85785,1971.8087664220202,-1.9848553224891554,-3.154850522783467e-05,-2.7463824554036283e-07,-6.583193908360104e-07,-9.913735669107097e-07,-1.8721546195583403e-06,-2.96757292432109e-07
2250,111914428279.88016,1968.6624011702934,-0.568204257200992,-2.7739993334610384e-05,-3.542705741052073e-07,-5.44212800627592e-07,-7.198446956994929e-07,-1.1998525904065787e-06,-2.2656153456044286e-07
2251,91922134882.60849,1658.5048926474021,-0.7165720129417203,-2.3414775245854498e-05,-2.8616580981223595e-07,-4.5330011417358395e-07,-6.071603417529512e-07,-1.026336653196744e-06,-1.875484801946024e-07
2252,179204571014.92334,614.4362480726576,-0.9615925140703094,-3.978581290362851e-05,-5.028455587761812e-07,-8.349517143001387e-07,-1.1333218866545153e-06,-1.9279126116464622e-06,-4.47321229588919e-07
2253,241953843427.34787,356.8242381858497,-1.639151882904049,-3.613986067558918e-05,-4.332848033104134e-07,-8.785606214427755e-07,-1.2524303484906267e-06,-2.2004353353078885e-06,-5.261442567459283e-07
2254,258785352001.50186,2280.9476811269956,-1.3900931435732742,-4.4354639538536654e-05,-5.113349152453742e-07,-9.174244123341554e-07,-1.2832365097363503e-06,-2.266715876649736e-06,-4.158415683417238e-07
2255,62376052524.56032,456.7148095852117,-0.9846292815159245,-1.9370077710415294e-05,-2.1448799681642662e-07,-3.677353118002602e-07,-5.068122236272347e-07,-8.816569290923276e-07,-1.726390735119011e-07
2256,157806012331.5113,1360.3022378869648,-1.2868108601043535,-3.2732686723442594e-05,-3.607327052390173e-07,-6.50438437982491e-07,-9.117286412999777e-07,-1.614158566012595e-06,-2.969132099721025e-07
2257,76845013719.49727,2204.740588423162,-0.7819653807962113,-1.8133605687588853e-05,-2.250465035008124e-07,-3.5720078992577027e-07,-4.78498066294752e-07,-8.07972006803317e-07,-1.4228671121890817e-07
2258,150300524539.82178,1329.60061805051,-0.08077311866615933,-4.283986843270198e-05,-5.735149272258695e-07,-8.294849783915135e-07,-1.0680699639967964e-06,-1.7236582795600326e-06,-3.771968428265511e-07
2259,93412216607.08194,1791.3764965035982,-0.8160316678138309,-2.2679882099469512e-05,-2.7526491723794726e-07,-4.4298434484698074e-07,-5.969898689696897e-07,-1.0158193996368943e-06,-1.8251459746354017e-07
2260,190268846496.4141,776.3632738807357,-1.138593488346749,-4.017968963619842e-05,-4.779073441598859e-07,-8.279252487785016e-07,-1.1415735158034552e-06,-1.9771124973687723e-06,-4.2745402977835635e-07
2261,51457197224.20002,1525.5182271942208,-0.04365457412565177,-1.6900732986460256e-05,-2.1466352738504178e-07,-3.0980507307896736e-07,-3.9843766298473377e-07,-6.417680751553217e-07,-1.2023949151617185e-07
2262,68772697086.30446,1540.3305583843241,-1.3828446637870697,-1.513844502655402e-05,-1.5775421780645892e-07,-2.955746116562022e-07,-4.1945071890102285e-07,-7.519287631204365e-07,-1.19911827402578e-07
2263,191674038260.9748,2526.7462507672813,-1.9610004700413328,-2.7358955784238228e-05,-2.5298630660543494e-07,-5.823270024394575e-07,-8.700982181840717e-07,-1.6339879274235422e-06,-2.5242938595962833e-07
2264,77236962086.15416,1961.4909424627997,-1.454389520855162,-1.535621299063059e-05,-1.6277817170131765e-07,-3.0796104624227296e-07,-4.3811285790094515e-07,-7.868467675416073e-07,-1.2449066239666565e-07
2265,70642535777.9215,2616.665448413471,-1.8852073392216957,-1.105034331142876e-05,-1.0450506038924467e-07,-2.3387417044006917e-07,-3.4677339664521285e-07,-6.449767903118483e-07,-9.339316617165485e-08
2266,195444198026.50275,1251.9167509473828,-0.30361148809589134,-4.996594953765252e-05,-6.712462140466633e-07,-9.938996634372791e-07,-1.292624973840327e-06,-2.1083888403718735e-06,-4.7588449374106377e-07
2267,87909141869.83913,2620.89969146396,-1.6599902326619707,-1.4806789755714014e-05,-1.5527652026450105e-07,-3.101323114894954e-07,-4.47631543072954e-07,-8.141240637993417e-07,-1.2521415845294572e-07
2268,60609611574.69676,842.7319527458313,-1.6067397664320198,-1.4507758170358845e-05,-1.3002238500756667e-07,-2.746892488369875e-07,-4.0308466250051775e-07,-7.456718768315124e-07,-1.1661299753544923e-07
2269,189539945728.08942,1804.321978458687,-1.601615257546492,-3.3009274888426476e-05,-3.404317679471137e-07,-6.732574112250797e-07,-9.697399936531426e-07,-1.7622082741802956e-06,-3.027980790565708e-07
2270,112687455985.13222,2174.4513983485704,-1.6831591721518182,-1.945786542120251e-05,-1.9584443026169796e-07,-4.0109926378203157e-07,-5.834560382924994e-07,-1.0704116063181808e-06,-1.671650008610877e-07
2271,134732311355.73752,1885.5220488690177,-0.4984134722065465,-3.353078185829284e-05,-4.330833514501316e-07,-6.581695718465168e-07,-8.666627205812835e-07,-1.4372545017233344e-06,-2.8140904640814225e-07
2272,153831040230.91006,750.1170137217562,-1.9623973975455709,-2.6420783907565282e-05,-2.1009186461248734e-07,-5.411254015338146e-07,-8.238977612952512e-07,-1.562137638376065e-06,-2.696267045825444e-07
2273,234903242014.7545,1671.7655918562004,-1.7616107838261235,-3.7723736506238136e-05,-3.6666343116489506e-07,-7.765380450419362e-07,-1.1369068240497423e-06,-2.093067680109138e-06,-3.618756750002019e-07
2274,52784219441.32398,2459.4834880298667,-1.4311317158166657,-1.0120218186266146e-05,-1.1134008619152026e-07,-2.053767129847023e-07,-2.8932041354618676e-07,-5.130252883196343e-07,-8.01460329714661e-08
2275,295101210643.75287,475.5429356221547,-0.590882285924841,-5.573785305695233e-05,-8.83121012960689e-07,-1.337583390832527e-06,-1.743406410451508e-06,-2.8100918563458856e-06,-8.010905770399871e-07
2276,114894077730.81282,1742.5038266639795,-0.8951549713284725,-2.6815810141721144e-05,-3.2269009508016925e-07,-5.271295485393227e-07,-7.145219869876736e-07,-1.2236791205066082e-06,-2.2327867788103623e-07
2277,178516558770.57095,1088.161517408236,-0.7745383819785483,-4.208532691531598e-05,-5.265052747909687e-07,-8.415037995131886e-07,-1.1294659916685848e-06,-1.9086151456311776e-06,-4.061069487209822e-07
2278,81275877864.58961,2421.881203863655,-0.22559934195212183,-2.1364555615799643e-05,-2.859272908597334e-07,-4.168522323088069e-07,-5.385840575549384e-07,-8.723037639221642e-07,-1.651034586296232e-07
2279,138385948913.37753,365.63585645157104,-1.5967883111396455,-2.6206258187117725e-05,-2.825734008925971e-07,-5.804042593852655e-07,-8.369777708805539e-07,-1.5026003683644117e-06,-3.272690448446483e-07
